Time,Flow(L/min),Temperature(C)
2023-06-02 17:21:09, 4.1907320349227675, 25.772330423102765
2023-06-02 17:21:10, 4.179986568166555, 25.621222296843527
2023-06-02 17:21:10, 4.061786433848219, 25.621222296843527
2023-06-02 17:21:11, 4.051040967092007, 25.671591672263276
2023-06-02 17:21:11, 3.997313633310947, 25.772330423102765
2023-06-02 17:21:12, 3.997313633310947, 25.671591672263276
2023-06-02 17:21:12, 4.147750167897918, 25.57085292142378
2023-06-02 17:21:13, 4.083277367360644, 25.721961047683017
2023-06-02 17:21:13, 4.104768300873069, 25.57085292142378
2023-06-02 17:21:14, 4.265950302216252, 25.520483546004037
2023-06-02 17:21:14, 4.265950302216252, 25.621222296843527
2023-06-02 17:21:15, 4.2766957689724645, 25.520483546004037
2023-06-02 17:21:15, 4.319677635997314, 25.671591672263276
2023-06-02 17:21:16, 4.308932169241102, 25.721961047683017
2023-06-02 17:21:16, 4.2766957689724645, 25.721961047683017
2023-06-02 17:21:17, 4.179986568166555, 25.772330423102765
2023-06-02 17:21:17, 4.169241101410343, 25.721961047683017
2023-06-02 17:21:18, 4.179986568166555, 25.621222296843527
2023-06-02 17:21:18, 4.072531900604432, 25.671591672263276
2023-06-02 17:21:19, 4.018804566823372, 25.671591672263276
2023-06-02 17:21:19, 4.051040967092007, 25.772330423102765
2023-06-02 17:21:20, 4.104768300873069, 25.520483546004037
2023-06-02 17:21:20, 4.061786433848219, 25.822699798522507
2023-06-02 17:21:21, 4.126259234385493, 25.721961047683017
2023-06-02 17:21:21, 4.2229684351914045, 25.671591672263276
2023-06-02 17:21:22, 4.341168569509737, 25.621222296843527
2023-06-02 17:21:22, 4.255204835460042, 25.721961047683017
2023-06-02 17:21:23, 4.233713901947617, 25.621222296843527
2023-06-02 17:21:23, 4.169241101410343, 25.671591672263276
2023-06-02 17:21:24, 4.072531900604432, 25.621222296843527
2023-06-02 17:21:24, 4.147750167897918, 25.57085292142378
2023-06-02 17:21:25, 4.265950302216252, 25.721961047683017
2023-06-02 17:21:25, 4.212222968435192, 25.721961047683017
2023-06-02 17:21:26, 4.244459368703829, 25.772330423102765
2023-06-02 17:21:26, 4.287441235728677, 25.520483546004037
2023-06-02 17:21:27, 4.373404969778374, 25.57085292142378
2023-06-02 17:21:27, 4.384150436534586, 25.621222296843527
2023-06-02 17:21:28, 4.405641370047011, 25.671591672263276
2023-06-02 17:21:28, 4.341168569509737, 25.621222296843527
2023-06-02 17:21:29, 4.287441235728677, 25.822699798522507
2023-06-02 17:21:29, 4.287441235728677, 25.671591672263276
2023-06-02 17:21:30, 4.15849563465413, 25.721961047683017
2023-06-02 17:21:30, 4.265950302216252, 25.721961047683017
2023-06-02 17:21:31, 4.308932169241102, 25.57085292142378
2023-06-02 17:21:31, 4.330423102753526, 25.57085292142378
2023-06-02 17:21:32, 4.287441235728677, 25.57085292142378
2023-06-02 17:21:32, 4.308932169241102, 25.822699798522507
2023-06-02 17:21:33, 4.298186702484889, 25.721961047683017
2023-06-02 17:21:33, 4.244459368703829, 25.621222296843527
2023-06-02 17:21:34, 4.255204835460042, 25.873069173942255
2023-06-02 17:21:34, 4.265950302216252, 25.772330423102765
2023-06-02 17:21:35, 4.212222968435192, 25.721961047683017
2023-06-02 17:21:35, 4.298186702484889, 25.822699798522507
2023-06-02 17:21:36, 4.255204835460042, 25.772330423102765
2023-06-02 17:21:36, 4.298186702484889, 25.721961047683017
2023-06-02 17:21:37, 4.20147750167898, 25.822699798522507
2023-06-02 17:21:37, 4.169241101410343, 25.621222296843527
2023-06-02 17:21:38, 4.233713901947617, 25.721961047683017
2023-06-02 17:21:38, 4.1907320349227675, 25.873069173942255
2023-06-02 17:21:39, 4.104768300873069, 25.772330423102765
2023-06-02 17:21:39, 4.15849563465413, 25.621222296843527
2023-06-02 17:21:40, 4.15849563465413, 25.822699798522507
2023-06-02 17:21:40, 4.137004701141706, 25.772330423102765
2023-06-02 17:21:41, 4.104768300873069, 25.721961047683017
2023-06-02 17:21:41, 4.15849563465413, 25.772330423102765
2023-06-02 17:21:42, 4.1907320349227675, 25.621222296843527
2023-06-02 17:21:42, 4.20147750167898, 25.822699798522507
2023-06-02 17:21:43, 4.15849563465413, 25.873069173942255
2023-06-02 17:21:43, 4.2766957689724645, 25.721961047683017
2023-06-02 17:21:44, 4.373404969778374, 25.671591672263276
2023-06-02 17:21:44, 4.351914036265949, 25.873069173942255
2023-06-02 17:21:45, 4.244459368703829, 25.923438549361997
2023-06-02 17:21:45, 4.2229684351914045, 25.873069173942255
2023-06-02 17:21:46, 4.147750167897918, 25.772330423102765
2023-06-02 17:21:46, 4.147750167897918, 25.923438549361997
2023-06-02 17:21:47, 4.15849563465413, 25.721961047683017
2023-06-02 17:21:47, 4.104768300873069, 25.721961047683017
2023-06-02 17:21:48, 4.0402955003357945, 25.721961047683017
2023-06-02 17:21:48, 4.137004701141706, 25.822699798522507
2023-06-02 17:21:49, 4.029550033579584, 25.721961047683017
2023-06-02 17:21:49, 4.169241101410343, 25.772330423102765
2023-06-02 17:21:50, 4.244459368703829, 25.822699798522507
2023-06-02 17:21:50, 4.287441235728677, 25.822699798522507
2023-06-02 17:21:51, 4.319677635997314, 25.772330423102765
2023-06-02 17:21:51, 4.298186702484889, 25.822699798522507
2023-06-02 17:21:52, 4.20147750167898, 25.621222296843527
2023-06-02 17:21:52, 4.147750167897918, 25.772330423102765
2023-06-02 17:21:53, 4.179986568166555, 25.873069173942255
2023-06-02 17:21:53, 4.072531900604432, 25.822699798522507
2023-06-02 17:21:54, 4.061786433848219, 25.772330423102765
2023-06-02 17:21:54, 4.126259234385493, 25.923438549361997
2023-06-02 17:21:55, 4.115513767629281, 25.873069173942255
2023-06-02 17:21:55, 4.094022834116856, 25.772330423102765
2023-06-02 17:21:56, 4.179986568166555, 25.873069173942255
2023-06-02 17:21:56, 4.287441235728677, 25.973807924781745
2023-06-02 17:21:57, 4.394895903290799, 25.973807924781745
2023-06-02 17:21:57, 4.523841504365347, 26.024177300201487
2023-06-02 17:21:58, 4.502350570852922, 25.923438549361997
2023-06-02 17:21:58, 4.470114170584285, 25.873069173942255
2023-06-02 17:21:59, 4.319677635997314, 25.772330423102765
2023-06-02 17:21:59, 4.308932169241102, 25.873069173942255
2023-06-02 17:22:00, 4.255204835460042, 25.873069173942255
2023-06-02 17:22:00, 4.298186702484889, 25.973807924781745
2023-06-02 17:22:01, 4.2766957689724645, 25.973807924781745
2023-06-02 17:22:02, 4.265950302216252, 25.873069173942255
2023-06-02 17:22:02, 4.212222968435192, 25.873069173942255
2023-06-02 17:22:03, 4.298186702484889, 25.822699798522507
2023-06-02 17:22:03, 4.1907320349227675, 25.822699798522507
2023-06-02 17:22:04, 4.2766957689724645, 25.822699798522507
2023-06-02 17:22:04, 4.212222968435192, 25.721961047683017
2023-06-02 17:22:05, 4.319677635997314, 25.923438549361997
2023-06-02 17:22:05, 4.244459368703829, 25.873069173942255
2023-06-02 17:22:06, 4.1907320349227675, 25.822699798522507
2023-06-02 17:22:06, 4.2229684351914045, 25.973807924781745
2023-06-02 17:22:07, 4.212222968435192, 25.822699798522507
2023-06-02 17:22:07, 4.265950302216252, 25.973807924781745
2023-06-02 17:22:08, 4.341168569509737, 25.671591672263276
2023-06-02 17:22:08, 4.298186702484889, 25.772330423102765
2023-06-02 17:22:09, 4.244459368703829, 25.873069173942255
2023-06-02 17:22:09, 4.15849563465413, 25.822699798522507
2023-06-02 17:22:10, 4.126259234385493, 25.822699798522507
2023-06-02 17:22:10, 4.15849563465413, 25.973807924781745
2023-06-02 17:22:11, 4.147750167897918, 25.822699798522507
2023-06-02 17:22:11, 4.2229684351914045, 25.822699798522507
2023-06-02 17:22:12, 4.179986568166555, 25.822699798522507
2023-06-02 17:22:12, 4.15849563465413, 25.822699798522507
2023-06-02 17:22:13, 4.147750167897918, 25.822699798522507
2023-06-02 17:22:13, 4.179986568166555, 25.923438549361997
2023-06-02 17:22:14, 4.298186702484889, 26.07454667562122
2023-06-02 17:22:14, 4.255204835460042, 26.07454667562122
2023-06-02 17:22:15, 4.2229684351914045, 25.873069173942255
2023-06-02 17:22:15, 4.244459368703829, 25.923438549361997
2023-06-02 17:22:16, 4.416386836803223, 25.923438549361997
2023-06-02 17:22:16, 4.373404969778374, 25.973807924781745
2023-06-02 17:22:17, 4.287441235728677, 25.822699798522507
2023-06-02 17:22:17, 4.373404969778374, 25.822699798522507
2023-06-02 17:22:18, 4.437877770315648, 25.822699798522507
2023-06-02 17:22:18, 4.330423102753526, 25.973807924781745
2023-06-02 17:22:19, 4.373404969778374, 25.923438549361997
2023-06-02 17:22:19, 4.394895903290799, 25.822699798522507
2023-06-02 17:22:20, 4.298186702484889, 26.024177300201487
2023-06-02 17:22:20, 4.265950302216252, 25.923438549361997
2023-06-02 17:22:21, 4.255204835460042, 26.124916051040962
2023-06-02 17:22:21, 4.212222968435192, 26.07454667562122
2023-06-02 17:22:22, 4.255204835460042, 25.923438549361997
2023-06-02 17:22:22, 4.104768300873069, 25.923438549361997
2023-06-02 17:22:23, 4.179986568166555, 25.873069173942255
2023-06-02 17:22:23, 4.137004701141706, 25.772330423102765
2023-06-02 17:22:24, 4.137004701141706, 25.822699798522507
2023-06-02 17:22:24, 4.233713901947617, 25.772330423102765
2023-06-02 17:22:25, 4.233713901947617, 25.973807924781745
2023-06-02 17:22:25, 4.255204835460042, 25.973807924781745
2023-06-02 17:22:26, 4.308932169241102, 25.923438549361997
2023-06-02 17:22:26, 4.394895903290799, 25.973807924781745
2023-06-02 17:22:27, 4.373404969778374, 26.07454667562122
2023-06-02 17:22:27, 4.308932169241102, 25.873069173942255
2023-06-02 17:22:28, 4.298186702484889, 25.923438549361997
2023-06-02 17:22:28, 4.287441235728677, 25.822699798522507
2023-06-02 17:22:29, 4.212222968435192, 25.973807924781745
2023-06-02 17:22:29, 4.20147750167898, 25.973807924781745
2023-06-02 17:22:30, 4.265950302216252, 26.024177300201487
2023-06-02 17:22:30, 4.1907320349227675, 25.923438549361997
2023-06-02 17:22:31, 4.2229684351914045, 26.07454667562122
2023-06-02 17:22:31, 4.179986568166555, 25.772330423102765
2023-06-02 17:22:32, 4.20147750167898, 25.923438549361997
2023-06-02 17:22:32, 4.2229684351914045, 26.17528542646071
2023-06-02 17:22:33, 4.1907320349227675, 25.973807924781745
2023-06-02 17:22:33, 4.255204835460042, 25.973807924781745
2023-06-02 17:22:34, 4.1907320349227675, 25.923438549361997
2023-06-02 17:22:34, 4.330423102753526, 25.923438549361997
2023-06-02 17:22:35, 4.233713901947617, 26.124916051040962
2023-06-02 17:22:35, 4.083277367360644, 25.822699798522507
2023-06-02 17:22:36, 3.997313633310947, 26.024177300201487
2023-06-02 17:22:36, 4.029550033579584, 25.973807924781745
2023-06-02 17:22:37, 4.147750167897918, 25.822699798522507
2023-06-02 17:22:37, 4.126259234385493, 26.07454667562122
2023-06-02 17:22:38, 4.126259234385493, 26.024177300201487
2023-06-02 17:22:38, 4.212222968435192, 25.973807924781745
2023-06-02 17:22:39, 4.373404969778374, 26.07454667562122
2023-06-02 17:22:39, 4.255204835460042, 25.923438549361997
2023-06-02 17:22:40, 4.2229684351914045, 26.024177300201487
2023-06-02 17:22:40, 4.137004701141706, 26.024177300201487
2023-06-02 17:22:41, 4.179986568166555, 25.923438549361997
2023-06-02 17:22:41, 4.212222968435192, 25.873069173942255
2023-06-02 17:22:42, 4.255204835460042, 26.07454667562122
2023-06-02 17:22:42, 4.470114170584285, 25.973807924781745
2023-06-02 17:22:43, 4.394895903290799, 25.973807924781745
2023-06-02 17:22:43, 4.373404969778374, 26.024177300201487
2023-06-02 17:22:44, 4.405641370047011, 26.024177300201487
2023-06-02 17:22:44, 4.2766957689724645, 26.17528542646071
2023-06-02 17:22:45, 4.233713901947617, 26.07454667562122
2023-06-02 17:22:45, 4.2229684351914045, 26.024177300201487
2023-06-02 17:22:46, 4.308932169241102, 26.024177300201487
2023-06-02 17:22:46, 4.330423102753526, 26.024177300201487
2023-06-02 17:22:47, 4.319677635997314, 26.124916051040962
2023-06-02 17:22:47, 4.319677635997314, 26.024177300201487
2023-06-02 17:22:48, 4.308932169241102, 26.225654801880452
2023-06-02 17:22:48, 4.1907320349227675, 26.124916051040962
2023-06-02 17:22:49, 4.255204835460042, 26.024177300201487
2023-06-02 17:22:49, 4.2229684351914045, 26.124916051040962
2023-06-02 17:22:50, 4.233713901947617, 25.923438549361997
2023-06-02 17:22:50, 4.179986568166555, 26.024177300201487
2023-06-02 17:22:51, 4.137004701141706, 26.024177300201487
2023-06-02 17:22:51, 4.179986568166555, 25.973807924781745
2023-06-02 17:22:52, 4.179986568166555, 26.024177300201487
2023-06-02 17:22:52, 4.2229684351914045, 26.07454667562122
2023-06-02 17:22:53, 4.094022834116856, 26.17528542646071
2023-06-02 17:22:53, 4.126259234385493, 25.973807924781745
2023-06-02 17:22:54, 4.061786433848219, 26.124916051040962
2023-06-02 17:22:54, 4.244459368703829, 25.973807924781745
2023-06-02 17:22:55, 4.233713901947617, 26.225654801880452
2023-06-02 17:22:55, 4.2766957689724645, 26.07454667562122
2023-06-02 17:22:56, 4.298186702484889, 26.024177300201487
2023-06-02 17:22:56, 4.2766957689724645, 26.17528542646071
2023-06-02 17:22:57, 4.319677635997314, 26.124916051040962
2023-06-02 17:22:57, 4.384150436534586, 26.124916051040962
2023-06-02 17:22:58, 4.373404969778374, 26.17528542646071
2023-06-02 17:22:58, 4.287441235728677, 26.124916051040962
2023-06-02 17:22:59, 4.341168569509737, 26.124916051040962
2023-06-02 17:22:59, 4.341168569509737, 26.124916051040962
2023-06-02 17:23:00, 4.341168569509737, 25.873069173942255
2023-06-02 17:23:00, 4.233713901947617, 26.024177300201487
2023-06-02 17:23:01, 4.20147750167898, 26.024177300201487
2023-06-02 17:23:01, 4.115513767629281, 26.07454667562122
2023-06-02 17:23:02, 4.169241101410343, 26.17528542646071
2023-06-02 17:23:02, 4.1907320349227675, 25.923438549361997
2023-06-02 17:23:03, 4.126259234385493, 26.024177300201487
2023-06-02 17:23:03, 4.104768300873069, 26.024177300201487
2023-06-02 17:23:04, 4.061786433848219, 26.024177300201487
2023-06-02 17:23:04, 4.061786433848219, 26.124916051040962
2023-06-02 17:23:05, 4.126259234385493, 26.2760241773002
2023-06-02 17:23:05, 4.15849563465413, 26.07454667562122
2023-06-02 17:23:06, 4.115513767629281, 26.17528542646071
2023-06-02 17:23:06, 4.169241101410343, 26.024177300201487
2023-06-02 17:23:07, 4.2229684351914045, 26.124916051040962
2023-06-02 17:23:07, 4.179986568166555, 26.17528542646071
2023-06-02 17:23:08, 4.137004701141706, 26.024177300201487
2023-06-02 17:23:08, 4.15849563465413, 26.225654801880452
2023-06-02 17:23:09, 4.384150436534586, 26.124916051040962
2023-06-02 17:23:09, 4.20147750167898, 26.124916051040962
2023-06-02 17:23:10, 4.265950302216252, 26.225654801880452
2023-06-02 17:23:10, 4.2229684351914045, 26.024177300201487
2023-06-02 17:23:11, 4.2766957689724645, 25.973807924781745
2023-06-02 17:23:11, 4.351914036265949, 26.124916051040962
2023-06-02 17:23:12, 4.308932169241102, 26.07454667562122
2023-06-02 17:23:12, 4.308932169241102, 26.17528542646071
2023-06-02 17:23:13, 4.298186702484889, 26.225654801880452
2023-06-02 17:23:14, 4.3626595030221615, 26.124916051040962
2023-06-02 17:23:14, 4.373404969778374, 26.326393552719942
2023-06-02 17:23:15, 4.308932169241102, 26.326393552719942
2023-06-02 17:23:15, 4.437877770315648, 26.17528542646071
2023-06-02 17:23:16, 4.427132303559436, 26.326393552719942
2023-06-02 17:23:16, 4.394895903290799, 26.225654801880452
2023-06-02 17:23:17, 4.341168569509737, 26.17528542646071
2023-06-02 17:23:17, 4.319677635997314, 26.07454667562122
2023-06-02 17:23:18, 4.265950302216252, 25.973807924781745
2023-06-02 17:23:18, 4.1907320349227675, 26.326393552719942
2023-06-02 17:23:19, 4.137004701141706, 26.07454667562122
2023-06-02 17:23:19, 4.244459368703829, 26.225654801880452
2023-06-02 17:23:20, 4.319677635997314, 26.07454667562122
2023-06-02 17:23:20, 4.351914036265949, 26.37676292813969
2023-06-02 17:23:21, 4.2766957689724645, 26.225654801880452
2023-06-02 17:23:21, 4.115513767629281, 26.225654801880452
2023-06-02 17:23:22, 4.094022834116856, 26.225654801880452
2023-06-02 17:23:22, 4.15849563465413, 26.2760241773002
2023-06-02 17:23:23, 4.137004701141706, 26.37676292813969
2023-06-02 17:23:23, 4.061786433848219, 26.225654801880452
2023-06-02 17:23:24, 3.997313633310947, 26.2760241773002
2023-06-02 17:23:24, 4.0402955003357945, 26.225654801880452
2023-06-02 17:23:25, 4.008059100067159, 26.17528542646071
2023-06-02 17:23:25, 4.072531900604432, 26.225654801880452
2023-06-02 17:23:26, 4.104768300873069, 26.024177300201487
2023-06-02 17:23:26, 4.298186702484889, 26.17528542646071
2023-06-02 17:23:27, 4.212222968435192, 26.07454667562122
2023-06-02 17:23:27, 4.137004701141706, 26.37676292813969
2023-06-02 17:23:28, 4.244459368703829, 26.326393552719942
2023-06-02 17:23:28, 4.351914036265949, 26.17528542646071
2023-06-02 17:23:29, 4.3626595030221615, 26.326393552719942
2023-06-02 17:23:29, 4.319677635997314, 26.225654801880452
2023-06-02 17:23:30, 4.2229684351914045, 26.17528542646071
2023-06-02 17:23:30, 4.1907320349227675, 26.2760241773002
2023-06-02 17:23:31, 4.233713901947617, 26.326393552719942
2023-06-02 17:23:31, 4.265950302216252, 26.326393552719942
2023-06-02 17:23:32, 4.330423102753526, 26.42713230355944
2023-06-02 17:23:32, 4.287441235728677, 26.124916051040962
2023-06-02 17:23:33, 4.244459368703829, 26.2760241773002
2023-06-02 17:23:33, 4.15849563465413, 26.124916051040962
2023-06-02 17:23:34, 4.255204835460042, 26.326393552719942
2023-06-02 17:23:34, 4.233713901947617, 26.225654801880452
2023-06-02 17:23:35, 4.244459368703829, 26.2760241773002
2023-06-02 17:23:35, 4.233713901947617, 26.2760241773002
2023-06-02 17:23:36, 4.265950302216252, 26.124916051040962
2023-06-02 17:23:36, 4.405641370047011, 26.2760241773002
2023-06-02 17:23:37, 4.427132303559436, 26.42713230355944
2023-06-02 17:23:37, 4.405641370047011, 26.37676292813969
2023-06-02 17:23:38, 4.384150436534586, 26.47750167897918
2023-06-02 17:23:38, 4.384150436534586, 26.37676292813969
2023-06-02 17:23:39, 4.308932169241102, 26.225654801880452
2023-06-02 17:23:39, 4.233713901947617, 26.124916051040962
2023-06-02 17:23:40, 4.287441235728677, 26.17528542646071
2023-06-02 17:23:40, 4.308932169241102, 26.17528542646071
2023-06-02 17:23:41, 4.384150436534586, 26.225654801880452
2023-06-02 17:23:41, 4.384150436534586, 26.2760241773002
2023-06-02 17:23:42, 4.416386836803223, 26.326393552719942
2023-06-02 17:23:42, 4.384150436534586, 26.42713230355944
2023-06-02 17:23:43, 4.351914036265949, 26.326393552719942
2023-06-02 17:23:43, 4.351914036265949, 26.2760241773002
2023-06-02 17:23:44, 4.244459368703829, 26.42713230355944
2023-06-02 17:23:44, 4.255204835460042, 26.2760241773002
2023-06-02 17:23:45, 4.405641370047011, 26.225654801880452
2023-06-02 17:23:45, 4.384150436534586, 26.37676292813969
2023-06-02 17:23:46, 4.244459368703829, 26.124916051040962
2023-06-02 17:23:46, 4.308932169241102, 26.326393552719942
2023-06-02 17:23:47, 4.298186702484889, 26.2760241773002
2023-06-02 17:23:47, 4.3626595030221615, 26.326393552719942
2023-06-02 17:23:48, 4.427132303559436, 26.2760241773002
2023-06-02 17:23:48, 4.298186702484889, 26.2760241773002
2023-06-02 17:23:49, 4.233713901947617, 26.37676292813969
2023-06-02 17:23:49, 4.287441235728677, 26.225654801880452
2023-06-02 17:23:50, 4.1907320349227675, 26.2760241773002
2023-06-02 17:23:50, 4.244459368703829, 26.17528542646071
2023-06-02 17:23:51, 4.1907320349227675, 26.2760241773002
2023-06-02 17:23:51, 4.319677635997314, 26.17528542646071
2023-06-02 17:23:52, 4.319677635997314, 26.42713230355944
2023-06-02 17:23:52, 4.330423102753526, 26.37676292813969
2023-06-02 17:23:53, 4.1907320349227675, 26.326393552719942
2023-06-02 17:23:53, 4.126259234385493, 26.2760241773002
2023-06-02 17:23:54, 4.094022834116856, 26.42713230355944
2023-06-02 17:23:54, 4.212222968435192, 26.326393552719942
2023-06-02 17:23:55, 4.319677635997314, 26.326393552719942
2023-06-02 17:23:55, 4.233713901947617, 26.2760241773002
2023-06-02 17:23:56, 4.255204835460042, 26.37676292813969
2023-06-02 17:23:56, 4.179986568166555, 26.17528542646071
2023-06-02 17:23:57, 4.2766957689724645, 26.37676292813969
2023-06-02 17:23:57, 4.2229684351914045, 26.225654801880452
2023-06-02 17:23:58, 4.169241101410343, 26.2760241773002
2023-06-02 17:23:58, 4.169241101410343, 26.124916051040962
2023-06-02 17:23:59, 4.169241101410343, 26.47750167897918
2023-06-02 17:23:59, 4.308932169241102, 26.326393552719942
2023-06-02 17:24:00, 4.212222968435192, 26.17528542646071
2023-06-02 17:24:00, 4.20147750167898, 26.42713230355944
2023-06-02 17:24:01, 4.394895903290799, 26.2760241773002
2023-06-02 17:24:01, 4.384150436534586, 26.225654801880452
2023-06-02 17:24:02, 4.298186702484889, 26.326393552719942
2023-06-02 17:24:02, 4.1907320349227675, 26.37676292813969
2023-06-02 17:24:03, 4.147750167897918, 26.225654801880452
2023-06-02 17:24:03, 4.147750167897918, 26.42713230355944
2023-06-02 17:24:04, 4.147750167897918, 26.326393552719942
2023-06-02 17:24:04, 4.094022834116856, 26.326393552719942
2023-06-02 17:24:05, 4.083277367360644, 26.47750167897918
2023-06-02 17:24:05, 4.15849563465413, 26.57824042981867
2023-06-02 17:24:06, 4.15849563465413, 26.225654801880452
2023-06-02 17:24:06, 4.179986568166555, 26.2760241773002
2023-06-02 17:24:07, 4.083277367360644, 26.37676292813969
2023-06-02 17:24:07, 4.104768300873069, 26.2760241773002
2023-06-02 17:24:08, 4.137004701141706, 26.47750167897918
2023-06-02 17:24:08, 4.104768300873069, 26.326393552719942
2023-06-02 17:24:09, 4.051040967092007, 26.2760241773002
2023-06-02 17:24:09, 4.083277367360644, 26.37676292813969
2023-06-02 17:24:10, 4.126259234385493, 26.57824042981867
2023-06-02 17:24:10, 4.341168569509737, 26.52787105439893
2023-06-02 17:24:11, 4.308932169241102, 26.52787105439893
2023-06-02 17:24:11, 4.49160510409671, 26.42713230355944
2023-06-02 17:24:12, 4.2766957689724645, 26.42713230355944
2023-06-02 17:24:12, 4.169241101410343, 26.57824042981867
2023-06-02 17:24:13, 4.287441235728677, 26.42713230355944
2023-06-02 17:24:13, 4.265950302216252, 26.326393552719942
2023-06-02 17:24:14, 4.394895903290799, 26.42713230355944
2023-06-02 17:24:14, 4.255204835460042, 26.37676292813969
2023-06-02 17:24:15, 4.298186702484889, 26.52787105439893
2023-06-02 17:24:15, 4.265950302216252, 26.52787105439893
